stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
116;115;0x0000000I64X;230;B;00:00:03:833;1925;36;;;;;34.188536;;15 400;955;0;2 501;0;;5;3;7 852;;799;78;217;1 921;0;
117;118;0x0000000I64X;236;P;00:00:03:933;9844;28;;;;;30.921491;;78 752;400;0;3 448;0;;1 059;2 202;16 729;;5 106;136;3 628;44 200;0;
118;117;0x0000000I64X;234;B;00:00:03:900;1785;33;;;;;34.302902;;14 280;942;0;2 119;0;;4;5;7 027;;824;84;223;2 004;0;
119;120;0x0000000I64X;240;P;00:00:04:000;9130;28;;;;;31.017027;;73 040;470;0;3 097;0;;962;1 790;16 363;;5 287;157;3 495;39 614;0;
120;119;0x0000000I64X;238;B;00:00:03:966;1887;34;;;;;35.236529;;15 096;894;0;2 102;0;;3;7;7 477;;915;100;208;2 384;0;
121;122;0x0000000I64X;244;P;00:00:04:066;9569;27;;;;;31.344182;;76 552;402;0;3 322;0;;1 170;2 113;16 329;;5 617;151;3 843;41 811;0;
122;121;0x0000000I64X;242;B;00:00:04:033;1924;34;;;;;35.710003;;15 392;863;0;2 159;0;;43;64;7 462;;786;96;257;2 675;0;
123;124;0x0000000I64X;248;P;00:00:04:133;7281;28;;;;;32.488311;;58 248;575;0;2 694;0;;606;1 072;14 552;;4 697;60;3 029;29 471;0;
124;123;0x0000000I64X;246;B;00:00:04:100;1732;33;;;;;35.732446;;13 856;868;0;2 019;0;;20;25;6 698;;735;73;182;2 291;0;
125;126;0x0000000I64X;252;P;00:00:04:200;7648;28;;;;;31.523067;;61 184;595;0;2 758;0;;620;1 114;14 475;;4 544;74;2 936;32 628;0;
126;125;0x0000000I64X;250;B;00:00:04:166;1621;35;;;;;35.833484;;12 968;860;0;2 085;0;;17;28;6 846;;605;49;193;1 312;0;
127;128;0x0000000I64X;256;P;00:00:04:266;10357;27;;;;;33.206380;;82 856;303;0;3 654;0;;863;2 439;15 681;;5 424;102;4 322;48 410;0;
128;127;0x0000000I64X;254;B;00:00:04:233;1883;32;;;;;36.070116;;15 064;809;0;2 444;0;;39;64;6 820;;854;86;306;2 618;0;
129;130;0x0000000I64X;260;P;00:00:04:333;10625;27;;;;;35.717994;;85 000;377;0;4 074;0;;1 081;1 840;15 839;;5 773;144;4 755;49 474;0;
130;129;0x0000000I64X;258;B;00:00:04:300;1464;29;;;;;36.486516;;11 712;939;0;2 235;0;;17;38;5 049;;629;68;243;1 628;0;
131;131;0x0000000I64X;262;P;00:00:04:366;8402;27;;;;;37.115374;;67 216;613;0;2 779;0;;204;325;12 828;;5 802;33;3 878;39 490;0;
132;134;0x0000000I64X;268;P;00:00:04:466;9171;27;;;;;34.109276;;73 368;420;0;3 538;0;;502;1 277;15 080;;6 096;69;4 230;40 644;0;
133;132;0x0000000I64X;264;B;00:00:04:400;1338;28;;;;;36.680090;;10 704;996;0;1 134;0;;29;50;4 652;;730;70;332;1 695;0;
134;133;0x0000000I64X;266;B;00:00:04:433;997;31;;;;;36.345522;;7 976;918;0;1 376;0;;18;35;3 893;;286;17;84;468;0;
135;136;0x0000000I64X;272;P;00:00:04:533;8968;27;;;;;32.701830;;71 744;563;0;3 093;0;;1 329;2 421;14 221;;4 741;146;3 449;40 096;0;
136;135;0x0000000I64X;270;B;00:00:04:500;1760;33;;;;;36.081882;;14 080;906;0;2 166;0;;16;38;6 790;;781;87;259;2 012;0;
137;138;0x0000000I64X;276;P;00:00:04:600;14070;27;;;;;33.180706;;112 560;180;0;4 492;0;;2 959;7 732;15 008;;4 552;368;5 261;69 305;0;
138;137;0x0000000I64X;274;B;00:00:04:566;1886;31;;;;;35.445488;;15 088;939;0;2 432;0;;69;124;6 891;;851;95;360;2 291;0;
139;140;0x0000000I64X;280;P;00:00:04:666;8263;28;;;;;32.546711;;66 104;511;0;3 151;0;;1 187;2 115;13 482;;4 672;155;3 228;35 735;0;
140;139;0x0000000I64X;278;B;00:00:04:633;2178;33;;;;;35.486429;;17 424;937;0;2 212;0;;7;18;7 894;;892;101;257;4 042;0;
141;142;0x0000000I64X;284;P;00:00:04:733;9197;29;;;;;32.381298;;73 576;519;0;2 838;0;;1 228;2 593;14 391;;4 795;128;2 995;42 512;0;
142;141;0x0000000I64X;282;B;00:00:04:700;1914;32;;;;;34.426703;;15 312;951;0;2 035;0;;3;10;7 268;;873;86;271;2 775;0;
143;143;0x0000000I64X;286;P;00:00:04:766;10297;28;;;;;35.395363;;82 376;352;0;3 604;0;;427;1 016;18 355;;6 076;51;4 016;47 174;0;
144;144;0x0000000I64X;288;P;00:00:04:800;10670;28;;;;;35.704706;;85 360;397;0;3 866;0;;909;1 736;17 479;;5 863;114;4 189;48 944;0;
145;146;0x0000000I64X;292;P;00:00:04:866;13642;27;;;;;32.845918;;109 136;283;0;4 004;0;;821;1 770;18 035;;6 445;97;4 235;71 871;0;
146;145;0x0000000I64X;290;B;00:00:04:833;963;32;;;;;35.314248;;7 704;957;0;920;0;;10;6;3 950;;337;26;99;555;0;
147;148;0x0000000I64X;296;P;00:00:04:933;6431;27;;;;;34.418072;;51 448;783;0;2 012;0;;49;203;9 373;;4 859;6;2 804;30 071;0;
148;147;0x0000000I64X;294;B;00:00:04:900;943;31;;;;;36.877260;;7 544;883;0;1 264;0;;0;7;3 278;;328;22;104;599;0;
149;152;0x0000000I64X;304;P;00:00:05:066;13401;28;;;;;34.123288;;107 208;259;0;4 057;0;;1 068;2 107;22 367;;6 348;128;4 725;64 413;0;
150;150;0x0000000I64X;300;B;00:00:05:000;3602;29;;;;;34.515106;;28 816;765;0;3 569;0;;36;73;10 999;;2 654;322;1 045;8 138;0;
151;149;0x0000000I64X;298;B;00:00:04:966;1116;33;;;;;35.212226;;8 928;995;0;1 324;0;;0;0;4 554;;414;22;88;440;0;
152;151;0x0000000I64X;302;B;00:00:05:033;1652;31;;;;;31.811106;;13 216;907;0;2 055;0;;21;37;6 451;;797;67;325;1 522;0;
153;154;0x0000000I64X;308;P;00:00:05:133;10555;27;;;;;33.925971;;84 440;311;0;3 944;0;;1 016;1 836;18 119;;5 945;123;4 127;47 405;0;
154;153;0x0000000I64X;306;B;00:00:05:100;1674;31;;;;;36.009250;;13 392;967;0;1 858;0;;45;72;6 557;;798;63;408;1 571;0;
155;156;0x0000000I64X;312;P;00:00:05:200;10135;27;;;;;33.199488;;81 080;336;0;3 651;0;;1 285;2 492;16 495;;5 988;152;4 357;44 520;0;
156;155;0x0000000I64X;310;B;00:00:05:166;1422;32;;;;;36.137558;;11 376;989;0;1 575;0;;46;69;5 587;;537;46;204;1 276;0;
157;160;0x0000000I64X;320;P;00:00:05:333;13910;28;;;;;31.750973;;111 280;196;0;4 216;0;;1 953;3 581;21 785;;6 000;223;4 565;66 885;0;
158;158;0x0000000I64X;316;B;00:00:05:266;3353;30;;;;;34.320687;;26 824;805;0;3 885;0;;86;145;11 848;;2 298;239;1 087;5 165;0;
159;157;0x0000000I64X;314;B;00:00:05:233;1540;31;;;;;35.070804;;12 320;974;0;1 859;0;;28;42;5 911;;661;43;317;1 415;0;
160;159;0x0000000I64X;318;B;00:00:05:300;1435;34;;;;;33.336209;;11 480;1 018;0;1 801;0;;5;11;5 666;;638;48;232;1 011;0;
161;162;0x0000000I64X;324;P;00:00:05:400;8785;28;;;;;33.036260;;70 280;440;0;3 288;0;;894;1 779;17 633;;5 419;108;3 787;35 368;0;
162;161;0x0000000I64X;322;B;00:00:05:366;1534;32;;;;;35.894691;;12 272;937;0;1 757;0;;6;11;6 367;;586;46;272;1 237;0;
163;164;0x0000000I64X;328;P;00:00:05:466;8172;29;;;;;33.690679;;65 376;504;0;3 185;0;;835;1 553;15 759;;4 899;114;3 408;33 607;0;
